fecha,sector,region,segmento,exposicion,num_contratos,tasa_bruta_mensual,pd_mensual,lgd,perdida_esperada_monto,perdida_esperada_tasa,rendimiento_neto_mensual,pct_cartera_mensual,limite_maximo_ejemplo_pct
2022-12-31,Comercio,Centro,Comercio - Centro,196391375.17,186,0.018339,0.003525,0.490744,339693.4,0.00173,0.016609,0.061331,0.1481
2022-12-31,Comercio,Norte,Comercio - Norte,180246678.74,170,0.019904,0.010832,0.443912,866669.51,0.004808,0.015096,0.056289,0.1952
2022-12-31,Comercio,Sur,Comercio - Sur,112113585.12,85,0.020526,0.019884,0.513634,1145033.61,0.010213,0.010313,0.035012,0.0872
2022-12-31,Construccion,Bajio,Construccion - Bajio,93907942.63,28,0.022083,0.015678,0.565126,832038.21,0.00886,0.013222,0.029327,0.0817
2022-12-31,Construccion,Centro,Construccion - Centro,142847810.91,44,0.020292,0.006082,0.551032,478729.15,0.003351,0.01694,0.04461,0.1817
2022-12-31,Construccion,Norte,Construccion - Norte,111080980.44,36,0.023605,0.006061,0.556,374327.1,0.00337,0.020236,0.03469,0.1426
2022-12-31,Construccion,Sur,Construccion - Sur,68601740.45,18,0.023738,0.012799,0.584525,513231.5,0.007481,0.016257,0.021424,0.2056
2022-12-31,Manufactura,Bajio,Manufactura - Bajio,185763810.76,72,0.015966,0.007763,0.430052,620176.94,0.003339,0.012628,0.058012,0.1784
2022-12-31,Manufactura,Centro,Manufactura - Centro,254946562.44,100,0.015815,0.006542,0.462309,771040.07,0.003024,0.012791,0.079618,0.1891
2022-12-31,Manufactura,Norte,Manufactura - Norte,202970358.56,74,0.016493,0.005751,0.411549,480379.27,0.002367,0.014126,0.063386,0.1884
2022-12-31,Manufactura,Sur,Manufactura - Sur,141292427.87,43,0.018893,0.005062,0.401082,286836.94,0.00203,0.016862,0.044124,0.1141
2022-12-31,Servicios,Bajio,Servicios - Bajio,132938331.56,138,0.014943,0.007552,0.395685,397247.09,0.002988,0.011954,0.041515,0.1386
2022-12-31,Servicios,Centro,Servicios - Centro,156090307.54,199,0.014248,0.003826,0.402504,240383.21,0.00154,0.012708,0.048746,0.219
2022-12-31,Servicios,Norte,Servicios - Norte,150285024.36,163,0.016188,0.0005,0.380484,28590.51,0.00019,0.015998,0.046933,0.1129
2022-12-31,Servicios,Sur,Servicios - Sur,78462679.98,100,0.017815,0.006588,0.371559,192059.63,0.002448,0.015367,0.024503,0.122
2022-12-31,Transporte,Bajio,Transporte - Bajio,119030597.12,81,0.019866,0.013404,0.475727,759024.55,0.006377,0.013489,0.037172,0.1471
2022-12-31,Transporte,Centro,Transporte - Centro,150948339.17,96,0.019443,0.00934,0.572673,807396.43,0.005349,0.014094,0.04714,0.1669
2022-12-31,Transporte,Norte,Transporte - Norte,125300549.6,82,0.019053,0.013985,0.473497,829735.71,0.006622,0.012431,0.03913,0.1629
2022-12-31,Transporte,Sur,Transporte - Sur,80594856.82,53,0.020395,0.01099,0.512829,454212.29,0.005636,0.014759,0.025169,0.1331
2023-01-31,Agroindustria,Bajio,Agroindustria - Bajio,90901725.38,45,0.017788,0.015832,0.523468,753372.09,0.008288,0.0095,0.028123,0.1461
2023-01-31,Agroindustria,Centro,Agroindustria - Centro,103607866.29,48,0.020318,0.007087,0.471343,346074.34,0.00334,0.016978,0.032054,0.148
2023-01-31,Agroindustria,Norte,Agroindustria - Norte,108796690.73,52,0.019905,0.016289,0.506873,898275.03,0.008256,0.011649,0.033659,0.0963
2023-01-31,Agroindustria,Sur,Agroindustria - Sur,60831216.91,24,0.019766,0.013563,0.461315,380603.03,0.006257,0.013509,0.01882,0.1325
2023-01-31,Comercio,Bajio,Comercio - Bajio,159526875.89,144,0.016976,0.00075,0.385319,46105.36,0.000289,0.016687,0.049354,0.0986
2023-01-31,Comercio,Centro,Comercio - Centro,197495675.4,175,0.018785,0.006166,0.465242,566592.68,0.002869,0.015916,0.061101,0.1481
2023-01-31,Comercio,Norte,Comercio - Norte,181582330.5,144,0.01907,0.011758,0.461281,984858.06,0.005424,0.013647,0.056178,0.1952
2023-01-31,Comercio,Sur,Comercio - Sur,113356512.46,97,0.019629,0.019397,0.457033,1004888.68,0.008865,0.010764,0.03507,0.0872
2023-01-31,Construccion,Bajio,Construccion - Bajio,94286288.0,30,0.021317,0.012714,0.549105,658222.7,0.006981,0.014336,0.02917,0.0817
2023-01-31,Construccion,Centro,Construccion - Centro,144822611.38,47,0.021104,0.002532,0.518547,190155.45,0.001313,0.019791,0.044805,0.1817
2023-01-31,Construccion,Norte,Construccion - Norte,111958202.12,28,0.022544,0.005903,0.470493,310955.63,0.002777,0.019766,0.034638,0.1426
2023-01-31,Construccion,Sur,Construccion - Sur,69426645.48,18,0.021666,0.013476,0.560917,524775.59,0.007559,0.014107,0.021479,0.2056
2023-01-31,Manufactura,Bajio,Manufactura - Bajio,187148858.57,59,0.016585,0.004369,0.435632,356171.72,0.001903,0.014682,0.0579,0.1784
2023-01-31,Manufactura,Centro,Manufactura - Centro,257019401.68,91,0.016419,0.006284,0.402081,649425.18,0.002527,0.013892,0.079516,0.1891
2023-01-31,Manufactura,Norte,Manufactura - Norte,205094334.36,77,0.017709,0.004285,0.395301,347379.43,0.001694,0.016016,0.063452,0.1884
2023-01-31,Manufactura,Sur,Manufactura - Sur,143659888.99,54,0.019339,0.006216,0.399861,357093.68,0.002486,0.016853,0.044445,0.1141
2023-01-31,Servicios,Bajio,Servicios - Bajio,134329682.33,142,0.013256,0.008499,0.406669,464299.55,0.003456,0.0098,0.041559,0.1386
2023-01-31,Servicios,Centro,Servicios - Centro,157440143.57,149,0.015027,0.004885,0.406159,312398.1,0.001984,0.013043,0.048709,0.219
2023-01-31,Servicios,Norte,Servicios - Norte,151340518.44,171,0.014533,0.00243,0.366169,134643.24,0.00089,0.013644,0.046822,0.1129
2023-01-31,Servicios,Sur,Servicios - Sur,79033010.09,100,0.016104,0.00589,0.372595,173459.25,0.002195,0.013909,0.024451,0.122
2023-01-31,Transporte,Bajio,Transporte - Bajio,120197623.12,81,0.016833,0.010802,0.440325,571725.95,0.004757,0.012076,0.037187,0.1471
2023-01-31,Transporte,Centro,Transporte - Centro,152828232.62,90,0.019709,0.004871,0.485728,361569.67,0.002366,0.017343,0.047282,0.1669
2023-01-31,Transporte,Norte,Transporte - Norte,126389160.99,82,0.018813,0.008497,0.531562,570831.86,0.004516,0.014297,0.039102,0.1629
2023-01-31,Transporte,Sur,Transporte - Sur,81205645.34,49,0.020106,0.004199,0.490393,167210.26,0.002059,0.018047,0.025123,0.1331
2023-02-28,Agroindustria,Bajio,Agroindustria - Bajio,91801534.65,41,0.01793,0.014759,0.564003,764151.49,0.008324,0.009606,0.028163,0.1461
2023-02-28,Agroindustria,Centro,Agroindustria - Centro,104110582.22,42,0.019405,0.007357,0.479749,367442.51,0.003529,0.015876,0.031939,0.148
2023-02-28,Agroindustria,Norte,Agroindustria - Norte,110063273.48,57,0.01898,0.017959,0.497738,983855.61,0.008939,0.010041,0.033765,0.0963
2023-02-28,Agroindustria,Sur,Agroindustria - Sur,61452900.54,26,0.01917,0.010994,0.502332,339376.62,0.005523,0.013647,0.018853,0.1325
2023-02-28,Comercio,Bajio,Comercio - Bajio,160531839.95,152,0.017063,0.001919,0.442008,136148.1,0.000848,0.016215,0.049248,0.0986
2023-02-28,Comercio,Centro,Comercio - Centro,199307270.82,173,0.019129,0.006263,0.455858,569065.77,0.002855,0.016274,0.061144,0.1481
2023-02-28,Comercio,Norte,Comercio - Norte,183716155.33,134,0.019369,0.014562,0.405448,1084691.67,0.005904,0.013465,0.056361,0.1952
2023-02-28,Comercio,Sur,Comercio - Sur,114241449.24,95,0.01927,0.01595,0.394125,718168.42,0.006286,0.012984,0.035047,0.0872
2023-02-28,Construccion,Bajio,Construccion - Bajio,95198409.54,29,0.019181,0.015452,0.533056,784143.55,0.008237,0.010944,0.029205,0.0817
2023-02-28,Construccion,Centro,Construccion - Centro,146565513.78,39,0.020552,0.009544,0.574054,803015.95,0.005479,0.015073,0.044964,0.1817
2023-02-28,Construccion,Norte,Construccion - Norte,112760393.2,27,0.022964,0.007633,0.539785,464603.03,0.00412,0.018844,0.034593,0.1426
2023-02-28,Construccion,Sur,Construccion - Sur,70130201.83,18,0.022957,0.014459,0.567545,575482.01,0.008206,0.014752,0.021515,0.2056
2023-02-28,Manufactura,Bajio,Manufactura - Bajio,188301241.57,61,0.014639,0.003407,0.369381,236997.91,0.001259,0.01338,0.057767,0.1784
2023-02-28,Manufactura,Centro,Manufactura - Centro,258341522.47,100,0.016464,0.007486,0.404806,782854.98,0.00303,0.013434,0.079255,0.1891
2023-02-28,Manufactura,Norte,Manufactura - Norte,206541843.42,71,0.017418,0.004752,0.398777,391434.17,0.001895,0.015523,0.063363,0.1884
2023-02-28,Manufactura,Sur,Manufactura - Sur,145135806.92,57,0.018164,0.003609,0.431366,225924.59,0.001557,0.016608,0.044525,0.1141
2023-02-28,Servicios,Bajio,Servicios - Bajio,136327671.19,141,0.013581,0.008673,0.422707,499800.61,0.003666,0.009915,0.041823,0.1386
2023-02-28,Servicios,Centro,Servicios - Centro,158229487.15,158,0.015472,0.004809,0.359166,273304.01,0.001727,0.013745,0.048542,0.219
2023-02-28,Servicios,Norte,Servicios - Norte,152769759.25,162,0.016934,0.00226,0.367003,126727.66,0.00083,0.016104,0.046867,0.1129
2023-02-28,Servicios,Sur,Servicios - Sur,79503947.91,99,0.017048,0.004364,0.39464,136927.41,0.001722,0.015326,0.02439,0.122
2023-02-28,Transporte,Bajio,Transporte - Bajio,121296935.32,65,0.02036,0.008971,0.516218,561727.37,0.004631,0.015729,0.037212,0.1471
2023-02-28,Transporte,Centro,Transporte - Centro,154432039.46,108,0.021036,0.002786,0.460387,198052.96,0.001282,0.019754,0.047377,0.1669
2023-02-28,Transporte,Norte,Transporte - Norte,126809388.49,90,0.020307,0.009677,0.498084,611210.12,0.00482,0.015487,0.038903,0.1629
2023-02-28,Transporte,Sur,Transporte - Sur,82071314.02,51,0.021537,0.005426,0.552786,246184.89,0.003,0.018537,0.025178,0.1331
2023-03-31,Agroindustria,Bajio,Agroindustria - Bajio,92767123.81,46,0.017165,0.0124,0.502745,578320.11,0.006234,0.010931,0.02822,0.1461
2023-03-31,Agroindustria,Centro,Agroindustria - Centro,104854503.34,41,0.019355,0.012961,0.460151,625363.36,0.005964,0.013391,0.031897,0.148
2023-03-31,Agroindustria,Norte,Agroindustria - Norte,111255265.66,49,0.019616,0.01583,0.485161,854460.44,0.00768,0.011936,0.033844,0.0963
2023-03-31,Agroindustria,Sur,Agroindustria - Sur,62238279.49,25,0.019948,0.015585,0.468738,454680.8,0.007305,0.012642,0.018933,0.1325
2023-03-31,Comercio,Bajio,Comercio - Bajio,161952173.24,116,0.017399,0.000581,0.432552,40727.05,0.000251,0.017148,0.049266,0.0986
2023-03-31,Comercio,Centro,Comercio - Centro,200118744.2,179,0.016526,0.005792,0.443469,514001.98,0.002568,0.013958,0.060877,0.1481
2023-03-31,Comercio,Norte,Comercio - Norte,185677783.17,142,0.017753,0.016758,0.485712,1511358.96,0.00814,0.009614,0.056484,0.1952
2023-03-31,Comercio,Sur,Comercio - Sur,114995036.96,98,0.019142,0.014229,0.419929,687095.83,0.005975,0.013167,0.034982,0.0872
2023-03-31,Construccion,Bajio,Construccion - Bajio,95746385.16,29,0.020961,0.018375,0.558885,983254.94,0.010269,0.010691,0.029126,0.0817
2023-03-31,Construccion,Centro,Construccion - Centro,148194031.31,49,0.019853,0.011205,0.520708,864657.51,0.005835,0.014018,0.045081,0.1817
2023-03-31,Construccion,Norte,Construccion - Norte,113939696.5,36,0.02098,0.011828,0.569618,767660.63,0.006737,0.014243,0.034661,0.1426
2023-03-31,Construccion,Sur,Construccion - Sur,70579334.55,18,0.024985,0.018275,0.53765,693483.61,0.009826,0.01516,0.02147,0.2056
2023-03-31,Manufactura,Bajio,Manufactura - Bajio,189937972.8,73,0.016185,0.00265,0.344205,173249.52,0.000912,0.015273,0.05778,0.1784
2023-03-31,Manufactura,Centro,Manufactura - Centro,260601940.09,103,0.016919,0.004273,0.432287,481416.27,0.001847,0.015072,0.079276,0.1891
2023-03-31,Manufactura,Norte,Manufactura - Norte,207592921.58,70,0.017904,0.005208,0.380356,411228.25,0.001981,0.015923,0.06315,0.1884
2023-03-31,Manufactura,Sur,Manufactura - Sur,147016376.28,47,0.018405,0.00456,0.435629,292069.48,0.001987,0.016418,0.044723,0.1141
2023-03-31,Servicios,Bajio,Servicios - Bajio,137884527.74,168,0.014425,0.010259,0.409876,579793.61,0.004205,0.01022,0.041945,0.1386
2023-03-31,Servicios,Centro,Servicios - Centro,159120413.8,186,0.015049,0.003412,0.331491,179997.72,0.001131,0.013918,0.048405,0.219
2023-03-31,Servicios,Norte,Servicios - Norte,154635469.95,161,0.015982,0.002754,0.389832,165992.88,0.001073,0.014909,0.047041,0.1129
2023-03-31,Servicios,Sur,Servicios - Sur,79824807.83,95,0.017079,0.004284,0.347631,118874.36,0.001489,0.015589,0.024283,0.122
2023-03-31,Transporte,Bajio,Transporte - Bajio,122506178.8,71,0.020552,0.007725,0.563602,533379.1,0.004354,0.016198,0.037267,0.1471
2023-03-31,Transporte,Centro,Transporte - Centro,155638811.54,85,0.019177,0.005166,0.432892,348027.38,0.002236,0.016941,0.047346,0.1669
2023-03-31,Transporte,Norte,Transporte - Norte,127268943.95,87,0.022054,0.010279,0.560663,733453.66,0.005763,0.016291,0.038716,0.1629
2023-03-31,Transporte,Sur,Transporte - Sur,82929460.09,52,0.021354,0.003226,0.472896,126497.48,0.001525,0.019829,0.025227,0.1331
2023-04-30,Agroindustria,Bajio,Agroindustria - Bajio,93648175.06,41,0.01766,0.01218,0.484892,553106.02,0.005906,0.011754,0.028273,0.1461
2023-04-30,Agroindustria,Centro,Agroindustria - Centro,105607155.64,52,0.018154,0.015832,0.507122,847911.63,0.008029,0.010125,0.031883,0.148
2023-04-30,Agroindustria,Norte,Agroindustria - Norte,112169613.32,49,0.017834,0.01476,0.495868,820947.25,0.007319,0.010515,0.033864,0.0963
2023-04-30,Agroindustria,Sur,Agroindustria - Sur,62662438.55,27,0.01971,0.016623,0.490671,511096.12,0.008156,0.011553,0.018918,0.1325
2023-04-30,Comercio,Bajio,Comercio - Bajio,162747370.6,140,0.017807,0.00093,0.403469,61097.1,0.000375,0.017432,0.049134,0.0986
2023-04-30,Comercio,Centro,Comercio - Centro,201652109.7,170,0.01677,0.006588,0.438486,582508.99,0.002889,0.013881,0.060879,0.1481
2023-04-30,Comercio,Norte,Comercio - Norte,187312816.35,153,0.019105,0.014726,0.427185,1178297.91,0.006291,0.012814,0.05655,0.1952
2023-04-30,Comercio,Sur,Comercio - Sur,116212542.01,93,0.020251,0.014386,0.397785,665050.73,0.005723,0.014528,0.035085,0.0872
2023-04-30,Construccion,Bajio,Construccion - Bajio,96367127.53,27,0.019134,0.021797,0.579743,1217733.47,0.012636,0.006498,0.029094,0.0817
2023-04-30,Construccion,Centro,Construccion - Centro,149720027.64,41,0.020656,0.010112,0.543453,822760.34,0.005495,0.015161,0.045201,0.1817
2023-04-30,Construccion,Norte,Construccion - Norte,114525522.31,35,0.020748,0.010914,0.542889,678545.34,0.005925,0.014824,0.034576,0.1426
2023-04-30,Construccion,Sur,Construccion - Sur,71300685.0,20,0.025065,0.019407,0.494158,683785.15,0.00959,0.015475,0.021526,0.2056
2023-04-30,Manufactura,Bajio,Manufactura - Bajio,191293701.03,59,0.015721,0.0005,0.402971,38542.91,0.000201,0.015519,0.057752,0.1784
2023-04-30,Manufactura,Centro,Manufactura - Centro,263940303.87,94,0.017451,0.002588,0.37463,255867.63,0.000969,0.016482,0.079684,0.1891
2023-04-30,Manufactura,Norte,Manufactura - Norte,208565951.25,75,0.016948,0.007219,0.413382,622380.57,0.002984,0.013964,0.062967,0.1884
2023-04-30,Manufactura,Sur,Manufactura - Sur,148430202.72,47,0.016747,0.00628,0.406083,378550.99,0.00255,0.014196,0.044812,0.1141
2023-04-30,Servicios,Bajio,Servicios - Bajio,138897077.73,166,0.01557,0.007654,0.351973,374181.43,0.002694,0.012876,0.041934,0.1386
2023-04-30,Servicios,Centro,Servicios - Centro,159889440.75,154,0.015193,0.003474,0.363994,202173.99,0.001264,0.013929,0.048271,0.219
2023-04-30,Servicios,Norte,Servicios - Norte,155767932.18,160,0.01656,0.004399,0.397525,272420.82,0.001749,0.014812,0.047027,0.1129
2023-04-30,Servicios,Sur,Servicios - Sur,79858514.47,92,0.017234,0.004957,0.331159,131099.07,0.001642,0.015592,0.02411,0.122
2023-04-30,Transporte,Bajio,Transporte - Bajio,123059931.58,76,0.019212,0.008945,0.541687,596294.21,0.004846,0.014367,0.037152,0.1471
2023-04-30,Transporte,Centro,Transporte - Centro,156718324.94,104,0.020419,0.010617,0.492677,819781.25,0.005231,0.015188,0.047314,0.1669
2023-04-30,Transporte,Norte,Transporte - Norte,128405004.12,82,0.020311,0.011761,0.501389,757200.57,0.005897,0.014415,0.038766,0.1629
2023-04-30,Transporte,Sur,Transporte - Sur,83564905.51,57,0.020804,0.005056,0.477942,201934.78,0.002417,0.018388,0.025229,0.1331
2023-05-31,Agroindustria,Bajio,Agroindustria - Bajio,94306865.56,41,0.019833,0.012301,0.509212,590702.03,0.006264,0.01357,0.028339,0.1461
2023-05-31,Agroindustria,Centro,Agroindustria - Centro,105929511.08,47,0.018199,0.01034,0.459198,502952.42,0.004748,0.013451,0.031832,0.148
2023-05-31,Agroindustria,Norte,Agroindustria - Norte,113045979.07,50,0.020631,0.013828,0.459237,717905.05,0.006351,0.01428,0.03397,0.0963
2023-05-31,Agroindustria,Sur,Agroindustria - Sur,63162205.66,31,0.019882,0.016919,0.4583,489761.7,0.007754,0.012127,0.01898,0.1325
2023-05-31,Comercio,Bajio,Comercio - Bajio,163600333.33,147,0.017182,0.003345,0.463591,253710.29,0.001551,0.015631,0.049162,0.0986
2023-05-31,Comercio,Centro,Comercio - Centro,202607760.8,168,0.018431,0.005112,0.458647,475070.13,0.002345,0.016086,0.060884,0.1481
2023-05-31,Comercio,Norte,Comercio - Norte,187798140.69,177,0.01931,0.014597,0.433177,1187434.26,0.006323,0.012987,0.056434,0.1952
2023-05-31,Comercio,Sur,Comercio - Sur,116723511.86,107,0.020046,0.016133,0.45052,848400.69,0.007268,0.012778,0.035076,0.0872
2023-05-31,Construccion,Bajio,Construccion - Bajio,96434387.77,26,0.018895,0.025559,0.525191,1294451.17,0.013423,0.005471,0.028979,0.0817
2023-05-31,Construccion,Centro,Construccion - Centro,151227903.1,39,0.021392,0.00751,0.541142,614568.38,0.004064,0.017328,0.045444,0.1817
2023-05-31,Construccion,Norte,Construccion - Norte,115217484.38,31,0.023701,0.007863,0.57145,517740.64,0.004494,0.019208,0.034623,0.1426
2023-05-31,Construccion,Sur,Construccion - Sur,71620225.02,21,0.024195,0.020634,0.570756,843489.26,0.011777,0.012418,0.021522,0.2056
2023-05-31,Manufactura,Bajio,Manufactura - Bajio,191556427.41,78,0.017566,0.0005,0.427925,40985.91,0.000214,0.017352,0.057563,0.1784
2023-05-31,Manufactura,Centro,Manufactura - Centro,265947827.84,107,0.015745,0.000876,0.409992,95541.19,0.000359,0.015385,0.079918,0.1891
2023-05-31,Manufactura,Norte,Manufactura - Norte,209376780.49,83,0.017468,0.008181,0.38635,661780.55,0.003161,0.014308,0.062918,0.1884
2023-05-31,Manufactura,Sur,Manufactura - Sur,149528236.82,59,0.017658,0.007092,0.384989,408276.77,0.00273,0.014927,0.044933,0.1141
2023-05-31,Servicios,Bajio,Servicios - Bajio,139822179.86,164,0.015267,0.006882,0.352894,339586.41,0.002429,0.012838,0.042017,0.1386
2023-05-31,Servicios,Centro,Servicios - Centro,160373229.81,183,0.01537,0.003787,0.406674,247000.62,0.00154,0.01383,0.048192,0.219
2023-05-31,Servicios,Norte,Servicios - Norte,156225622.44,152,0.016411,0.006954,0.352771,383245.82,0.002453,0.013958,0.046946,0.1129
2023-05-31,Servicios,Sur,Servicios - Sur,79922507.9,80,0.017101,0.004372,0.369555,129117.11,0.001616,0.015486,0.024017,0.122
2023-05-31,Transporte,Bajio,Transporte - Bajio,123655007.32,79,0.019696,0.012401,0.49228,754858.21,0.006105,0.013592,0.037158,0.1471
2023-05-31,Transporte,Centro,Transporte - Centro,157390910.95,105,0.020703,0.011541,0.490509,890993.36,0.005661,0.015042,0.047296,0.1669
2023-05-31,Transporte,Norte,Transporte - Norte,128559709.08,72,0.021872,0.00807,0.472218,489929.45,0.003811,0.018061,0.038632,0.1629
2023-05-31,Transporte,Sur,Transporte - Sur,83740926.53,60,0.020207,0.002721,0.470905,107304.73,0.001281,0.018926,0.025164,0.1331
2023-06-30,Agroindustria,Bajio,Agroindustria - Bajio,94921948.82,44,0.018307,0.010961,0.463223,481949.78,0.005077,0.013229,0.028405,0.1461
2023-06-30,Agroindustria,Centro,Agroindustria - Centro,106019292.3,45,0.017093,0.009505,0.524555,528613.49,0.004986,0.012106,0.031726,0.148
2023-06-30,Agroindustria,Norte,Agroindustria - Norte,114153098.35,51,0.019029,0.015038,0.472676,811395.83,0.007108,0.011921,0.03416,0.0963
2023-06-30,Agroindustria,Sur,Agroindustria - Sur,63460686.8,31,0.021162,0.015261,0.481955,466749.88,0.007355,0.013807,0.018991,0.1325
2023-06-30,Comercio,Bajio,Comercio - Bajio,164107803.36,128,0.017108,0.002759,0.436501,197655.91,0.001204,0.015904,0.049109,0.0986
2023-06-30,Comercio,Centro,Comercio - Centro,204056227.56,167,0.017554,0.003115,0.442429,281237.23,0.001378,0.016175,0.061063,0.1481
2023-06-30,Comercio,Norte,Comercio - Norte,188748930.59,152,0.01809,0.012357,0.449333,1047983.47,0.005552,0.012538,0.056483,0.1952
2023-06-30,Comercio,Sur,Comercio - Sur,117000297.15,87,0.02045,0.016195,0.446346,845746.51,0.007229,0.013222,0.035012,0.0872
2023-06-30,Construccion,Bajio,Construccion - Bajio,96565047.56,29,0.020698,0.023874,0.549855,1267608.37,0.013127,0.007571,0.028897,0.0817
2023-06-30,Construccion,Centro,Construccion - Centro,152700318.59,39,0.020855,0.006674,0.560743,571498.36,0.003743,0.017112,0.045695,0.1817
2023-06-30,Construccion,Norte,Construccion - Norte,115384347.09,34,0.021988,0.009539,0.524499,577317.94,0.005003,0.016985,0.034529,0.1426
2023-06-30,Construccion,Sur,Construccion - Sur,71818468.12,19,0.023425,0.021128,0.602493,914229.75,0.01273,0.010695,0.021492,0.2056
2023-06-30,Manufactura,Bajio,Manufactura - Bajio,192060109.9,66,0.015914,0.0005,0.453928,43590.72,0.000227,0.015687,0.057474,0.1784
2023-06-30,Manufactura,Centro,Manufactura - Centro,267024426.38,98,0.016517,0.0005,0.399224,53301.3,0.0002,0.016317,0.079907,0.1891
2023-06-30,Manufactura,Norte,Manufactura - Norte,209748511.49,83,0.017937,0.008317,0.363232,633676.97,0.003021,0.014916,0.062767,0.1884
2023-06-30,Manufactura,Sur,Manufactura - Sur,150522734.66,59,0.018565,0.008246,0.414555,514547.55,0.003418,0.015146,0.045044,0.1141
2023-06-30,Servicios,Bajio,Servicios - Bajio,140821374.65,140,0.015308,0.006005,0.377727,319395.17,0.002268,0.01304,0.042141,0.1386
2023-06-30,Servicios,Centro,Servicios - Centro,160511326.64,188,0.014859,0.004113,0.36374,240123.24,0.001496,0.013363,0.048033,0.219
2023-06-30,Servicios,Norte,Servicios - Norte,157428189.04,175,0.016267,0.005938,0.381094,356271.45,0.002263,0.014004,0.04711,0.1129
2023-06-30,Servicios,Sur,Servicios - Sur,79724829.88,90,0.016125,0.005447,0.402923,174965.97,0.002195,0.01393,0.023858,0.122
2023-06-30,Transporte,Bajio,Transporte - Bajio,124421002.59,88,0.019675,0.01463,0.500265,910636.2,0.007319,0.012356,0.037233,0.1471
2023-06-30,Transporte,Centro,Transporte - Centro,157724494.46,111,0.019477,0.013008,0.480461,985738.01,0.00625,0.013227,0.047199,0.1669
2023-06-30,Transporte,Norte,Transporte - Norte,128882241.47,82,0.020932,0.010112,0.536808,699620.64,0.005428,0.015504,0.038568,0.1629
2023-06-30,Transporte,Sur,Transporte - Sur,83900208.37,52,0.019894,0.005693,0.509704,243455.65,0.002902,0.016992,0.025107,0.1331
2023-07-31,Agroindustria,Bajio,Agroindustria - Bajio,95457529.5,43,0.017316,0.0127,0.483231,585841.69,0.006137,0.011178,0.028519,0.1461
2023-07-31,Agroindustria,Centro,Agroindustria - Centro,106008301.24,46,0.019224,0.006576,0.470525,327990.27,0.003094,0.01613,0.031671,0.148
2023-07-31,Agroindustria,Norte,Agroindustria - Norte,114751348.89,60,0.019781,0.017897,0.479397,984526.85,0.00858,0.011202,0.034283,0.0963
2023-07-31,Agroindustria,Sur,Agroindustria - Sur,63610359.66,33,0.019367,0.016754,0.537627,572949.35,0.009007,0.01036,0.019004,0.1325
2023-07-31,Comercio,Bajio,Comercio - Bajio,164308467.99,149,0.017603,0.004029,0.417728,276517.01,0.001683,0.01592,0.049089,0.0986
2023-07-31,Comercio,Centro,Comercio - Centro,203731107.38,177,0.019323,0.001882,0.448723,172085.18,0.000845,0.018478,0.060867,0.1481
2023-07-31,Comercio,Norte,Comercio - Norte,189187451.57,170,0.019121,0.011836,0.403113,902630.76,0.004771,0.01435,0.056522,0.1952
2023-07-31,Comercio,Sur,Comercio - Sur,117265379.91,96,0.01991,0.018785,0.435947,960337.41,0.008189,0.011721,0.035034,0.0872
2023-07-31,Construccion,Bajio,Construccion - Bajio,96538148.45,29,0.02097,0.021137,0.576042,1175443.18,0.012176,0.008794,0.028842,0.0817
2023-07-31,Construccion,Centro,Construccion - Centro,153648704.23,48,0.01951,0.003754,0.486427,280559.6,0.001826,0.017684,0.045904,0.1817
2023-07-31,Construccion,Norte,Construccion - Norte,115362694.57,30,0.021202,0.008953,0.510821,527572.35,0.004573,0.016629,0.034466,0.1426
2023-07-31,Construccion,Sur,Construccion - Sur,72102591.11,22,0.021785,0.019565,0.583887,823687.07,0.011424,0.010361,0.021541,0.2056
2023-07-31,Manufactura,Bajio,Manufactura - Bajio,192584605.64,73,0.017385,0.0005,0.415489,40008.39,0.000208,0.017177,0.057537,0.1784
2023-07-31,Manufactura,Centro,Manufactura - Centro,268084214.85,106,0.017822,0.0005,0.409417,54879.15,0.000205,0.017617,0.080093,0.1891
2023-07-31,Manufactura,Norte,Manufactura - Norte,209159127.87,64,0.017115,0.01001,0.361662,757202.0,0.00362,0.013495,0.062489,0.1884
2023-07-31,Manufactura,Sur,Manufactura - Sur,151156557.63,55,0.01848,0.005561,0.384162,322942.27,0.002136,0.016343,0.04516,0.1141
2023-07-31,Servicios,Bajio,Servicios - Bajio,141631183.45,172,0.016699,0.003558,0.366465,184695.79,0.001304,0.015395,0.042314,0.1386
2023-07-31,Servicios,Centro,Servicios - Centro,160487318.1,183,0.015944,0.004448,0.359179,256414.95,0.001598,0.014346,0.047947,0.219
2023-07-31,Servicios,Norte,Servicios - Norte,158003896.75,196,0.017132,0.00574,0.319051,289366.56,0.001831,0.0153,0.047205,0.1129
2023-07-31,Servicios,Sur,Servicios - Sur,79239287.93,95,0.015681,0.004655,0.430627,158848.87,0.002005,0.013676,0.023674,0.122
2023-07-31,Transporte,Bajio,Transporte - Bajio,124355603.29,75,0.018533,0.015049,0.526631,985572.7,0.007925,0.010608,0.037153,0.1471
2023-07-31,Transporte,Centro,Transporte - Centro,157740556.52,99,0.019302,0.012755,0.506641,1019341.55,0.006462,0.01284,0.047127,0.1669
2023-07-31,Transporte,Norte,Transporte - Norte,128608111.27,70,0.02108,0.01553,0.518924,1036469.46,0.008059,0.013021,0.038423,0.1629
